tweetid	label
1193741013363437568	1
1188951318985089025	1
1192653252724219904	1
1199261459341094912	0
1195558170975883265	0
1199960825840242689	1
1199357192358354944	0
1197581273352540162	1
1193132527428521989	1
1195572885378568195	0
1193548317109739521	1
1187371522429726720	1
1195562821066444800	0
1185965593205334016	1
1195135415243755520	1
1197926457617473536	1
1199340875693772810	0
1185693760405102592	1
1195573969820225536	0
1199705260920410112	1
1199408699204395011	1
1199226656948248576	0
1199066515716349952	0
1199163728182145024	0
1185884139083292673	1
1191958656633507840	1
1199074725928034304	0
1195528377865650181	0
1195398613280542721	0
1186803972570525697	1
1195574511027965952	0
1196011411622780929	1
1196843466032058369	1
1195138661639229440	1
1195562400969187334	0
1195557705798291456	0
1195577870124494848	0
1198989723215310848	1
1199355642814709761	0
1200365875532095488	1
1195585019932135424	0
1187351513120870400	1
1185772174059159552	1
1190584748499968001	1
1191317629547503617	1
1199431265100976128	1
1199302650942152704	0
1195787626961354752	1
1195563797328457728	0
1195397894737559552	0
1199323774744776704	0
1195570196464963584	0
1199346373750968329	0
1200859684825116674	1
1199354254336483329	0
1189274545645113348	1
1199348774524469248	0
1199333220547874817	0
1188282942071566336	1
1199798010995204097	1
1195328548795490304	0
1191830416564592640	1
1195520572098256896	0
1196868091591962624	1
1188620712166207489	1
1185692524398166016	1
1199355350148931584	0
1199142913059504128	0
1195541852163837952	0
1195560441423859712	0
1195557506077974528	0
1197977328153956353	1
1198956574565380097	0
1199345471845588994	0
1190762666870091777	1
1195891531082801155	1
1195717303784136704	1
1197604142396690432	1
1197515382254227456	1
1199072361573543936	1
1196600516098310144	1
1199353749992624131	0
1195574653013676032	0
1202709231859834880	1
1199158115574243328	0
1194109827276038145	1
1186436316055007232	1
1195576028996890624	0
1199324393928896513	0
1195477870589730816	0
1195568001803792384	0
1197643182063964162	1
1195203562634125312	1
1199336978182918146	0
1193272929691136000	1
1198096966842036224	1
1195578857648078850	0
1192811808878399491	1
1199342059892592640	0
1186016854021570561	1
1195580531276230656	0
1199325116179636224	0
1199138587872243718	0
1188846116294541312	1
1198664804812148743	0
1195512367007830016	0
1196916578551513093	1
1186469984442056704	1
1201603562125643776	1
1195473972936224769	0
1194914509233807360	1
1197353929270411264	1
1188962938687836162	1
1195560997387419649	0
1195542060721410051	0
1199166264293249024	0
1190419242027552770	1
1188981789852930048	1
1199358478080512000	0
1199334482077200384	0
1195561241516752898	0
1199477076039847936	1
1199292244320309249	0
1194358893092040704	1
1195578256902123521	0
1199341400891854849	0
1198776883229249536	1
1195062450430906368	0
1195562148501569536	0
1195550124530917376	1
1195571226657181696	0
1189910225526104064	1
1195562898841571329	0
1190392703886020608	1
1199891022945370112	1
1195535906591014912	0
1195321235166515200	0
1195542574062325760	0
1195568240900096001	0
1195537120917512192	0
1199357097856634880	0
1189002615973126145	1
1199352560177598465	0
1188095936062459904	1
1202606876522942464	1
1199756193444454400	1
1199348325352235010	0
1190732807590621187	1
1151328248225239041	0
1198672588047863808	0
1198676373629476864	1
1199103911354945536	0
1195579649683869696	0
1196768775233662977	1
1195577079905095680	0
1190371704759111681	1
1195567988738580480	0
1195293675171004417	0
1198362623584149504	1
1200622225344233477	1
1197637260541251584	1
1195564048210751489	0
1199094146587344896	0
1190306193006321664	1
1190139760334921728	1
1198058395925983237	1
1195553624581136384	0
1199350110620200960	0
1198340177346912256	1
1195578040283258880	0
1197951386509619200	1
1195530183710822400	0
1195580496912244739	0
1196221761383100423	1
1186912770094174209	1
1195575556667887617	0
1199391606564163584	1
1192762899535667200	1
1199241716777177088	0
1188148211451604992	1
1200633940765069313	1
1194680542970728449	1
1195557923516231681	0
1199347979347537920	0
1195917507577683970	1
1201529485469913088	1
1199358040580988929	0
1195561027825471489	0
1199353068640321536	0
1187791106647478273	1
1195006717836189696	1
1195397755700531200	0
1199349815328563206	0
1198821362065801222	1
1195560530057891840	0
1193266242037190656	1
1196243005713342466	1
1191818410348466176	1
1199217668710121472	0
1197274066215997441	1
1201044646962425857	1
1188802780179390464	1
1199344291560091648	0
1199348430583128075	0
1198087546619564033	1
1191811451658260480	1
1195181655885058050	0
1195381208714219520	0
1199228712027377664	0
1199000662232698885	0
1193719167050010625	1
1186343631378173953	1
1195584712951156736	0
1195502016182833153	1
1191482444488364033	1
1185306710019313664	1
1195511533876338689	0
1195580618614153216	0
1188488943160844288	1
1195554145538674688	0
1198688870319185920	0
1202798955869986816	1
1190709089678086144	1
1195442776286081024	0
1199345724669849605	0
1195442380863942656	0
1195552983158800384	0
1194141033795346432	1
1195107348278382593	1
1199345745989517313	0
1195567368090660864	0
1199352470096494593	0
1190327798860267520	1
1198717005915938816	1
1197971936753725441	1
1192385506149097473	1
1196972073773666304	1
1195566533142958080	0
1195571885951586309	0
1197391228805009408	1
1193310122237419520	1
1192938772045991936	1
1195554324329447424	0
1201731007981817857	1
1195373124197343232	0
1189655915236143109	1
1196496875567927296	1
1198122993559302145	1
1199237789931442176	0
1192656886450941952	1
1199357093033185282	0
1195558706563309568	0
1186721788664958978	1
1199344469423710210	0
1195522508708925440	0
1195558268942344192	0
1195566890577354753	0
1199135613946957824	0
1200141150381920256	1
1199897573210779649	1
1199327517162844160	0
1191803285856038913	1
1199734629210689536	1
1199672189903130624	1
1193783569937600512	1
1199346666085552128	0
1194805841439985664	1
1202415864441638913	1
1191131983717388288	1
1191569510001709056	1
1198959956596330496	0
1199358568660471809	0
1199329626599886848	0
1188433274160504832	1
1192909751455223809	1
1193881701518151680	1
1195915821484130304	1
1198900876305285121	0
1193852048216862721	1
1199341200471252995	0
1188141987599396873	1
1187753546013392897	1
1195558128256983040	0
1196529456279506944	1
1199283123877482496	0
1195569212992954368	0
1186468841171443712	1
1198799576079179776	0
1199254132038807553	1
1195570358163771398	0
1195559000483487744	0
1199192380970156034	0
1187426424036171776	1
1195559235267940353	0
1186278264395980800	1
1195553335782367233	0
1188883639276163072	1
1192811347215634433	0
1199334100437352448	0
1195566896151707648	0
1195125180210786304	0
1195324685019430913	0
1195817427575197696	1
1198307938697392131	1
1199037718291996675	0
1187446157146050560	1
1187487978567938048	1
1189086399753936897	1
1195542771576082432	0
1202413826622316545	1
1199351622369005568	0
1195554016840712192	0
1199139955630432258	0
1199349126887948289	0
1199872840549437440	1
1199345430313594882	0
1197552464112816128	1
1189659428984745985	1
1195946218662367235	1
1188791485392740353	1
1195171636632342536	0
1188671937876123648	1
1194928538442485765	0
1198973147539742720	1
1193337578075885576	1
1202379560811204608	1
1192135318197166081	1
1197285422839320578	1
1191197087754526720	1
1199316990067953665	0
1192147823791398917	1
1199342947486945281	0
1197456640641028097	1
1195561227562422278	0
1192512334545199105	1
1199202749251907584	0
1200783081034137610	1
1199342156059594755	0
1195579552405299200	0
1195556613266006017	0
1195561182360244225	0
1199354356384055296	0
1194119138567835653	1
1195720869529686017	1
1199313109955031041	0
1190048570788974592	1
1194080218216116226	1
1186127741390741505	1
1195580130367856640	0
1195149760925184005	1
1199344347268837378	0
1195566896705200128	0
1199344555180490752	0
1199332794658242570	0
1202242931949809668	1
1199527545844011009	1
1199412327067660288	1
1202762104161341440	1
1187330471123927040	1
1193111664889139200	1
1199335489075077120	0
1188205661852581888	1
1194986984361607173	0
1195578208260907008	0
1195510970241695744	0
1195124310719029249	0
1196723821413355521	0
1195747766024232960	1
1199346167445778440	0
1195860090823348224	1
1199345351188086786	0
1199350354728620033	0
1202800840685314053	1
1195470529152483328	0
1197966629776347136	1
1199144724478562304	0
1200986775637786626	1
1200872159482126343	1
1186015847661428739	1
1196399686929793026	1
1199338724347170817	0
1185718873917661184	1
1195562685766627328	0
1199343766022131718	0
1197944263025315840	1
1195582090559066112	0
1189939959916122113	1
1195571149402329089	0
1192239779468865536	1
1199347895285141506	0
1195571460447838210	0
1199354328932331525	0
1201542166625079301	1
1195564450386006017	0
1199048535892738051	0
1191461539750055941	1
1202403589681041409	1
1185766839386660865	1
1195542866686332928	0
1195102418549252097	1
1200189788969750528	1
1199325514281947138	0
1200183148010725379	1
1199205170690826240	0
1195522924930912258	0
1199342419587694592	0
1195412399723028481	0
1188120995049197571	1
1199002223755366400	1
1200159787700240385	1
1195495720926633985	0
1186412527938424833	1
1195582472953532416	0
1195210279308673024	0
1189547439130324992	1
1188274814437359619	1
1185757749725917184	1
1198952068859486208	0
1195419852749578240	0
1199275799318278144	1
1199799536887246854	1
1195522987560177665	0
1194959843708284931	1
1195582429878083586	0
1195571854284640256	0
1185991569389899783	1
1194625495280865280	1
1199068354855809030	0
1196856112223404032	1
1200408153613127685	1
1199329106741092353	0
1198998376932659212	1
1199341786902102024	0
1201292483348631552	1
1195514194608693248	0
1200914482324787202	1
1201208981252915202	1
1199350210041991168	0
1199340942227984384	0
1199356698651168770	0
1190719029184352256	1
1195559785396965376	0
1195574431109828608	0
1197833644234223616	1
1195854347835305984	1
1194789301306966017	1
1162384572840939521	0
1193741830753574912	1
1197022156892200960	1
1201090419347599360	1
1185680264556695553	1
1192847273442586624	1
1195573240518889472	0
1195566970088771585	0
1187252026406834177	1
1190508948698419206	1
1199357526141218817	0
1185987513338327040	1
1198376980342878209	1
1200241966895616000	1
1195535108696158208	0
1195575583033290752	0
1199340297978707968	0
1195558796413849600	0
1195569033044586497	0
1193514727122620418	1
1199344984295559168	0
1199334711161769984	0
1199017123445690369	0
1185572043745583104	1
1195560934300884992	0
1198316563293757441	1
1199356370874580992	0
1199471219675926529	1
1199657452276346880	1
1195566329220272128	0
1195561481506410496	0
1199344368374517762	0
1186275860795531266	1
1192629278732505088	1
1195431680103927815	0
1199341159849459713	0
1188657714030882817	1
1199356184467296256	0
1195508654465638401	0
1195559861808971777	0
1199330575762513922	0
1195263639810232322	0
1185924124738277376	1
1195262927399354369	1
1195444667837493250	0
1199352325984444418	0
1198910727358169088	1
1195555730788626433	0
1187522327778455552	1
1199342114540142592	0
1199301059811926020	0
1199222146393919489	0
1198713236796903430	1
1195583855073341440	0
1194659503897268224	1
1200619966610976769	1
1185909344958898177	1
1201658166225899520	1
1196899727066972160	1
1195758696242012161	1
1195545479062392832	0
1195583731458871296	0
1199028866192420864	0
1197597259808071682	1
1195558128487501825	0
1195078729539760139	1
1195575082455830528	0
1190424072263520256	1
1188871511484043265	1
1191958489947672576	1
1188853201375813633	1
1194955540029419521	1
1187540323779563522	1
1195560666418958336	0
1193020372041506816	1
1195565064587218944	0
1199413435160809474	1
1186876120425095168	1
1191401639535661064	1
1199240410133983234	0
1199073796176646145	0
1196154899215650818	1
1187094156780490757	1
1199356951848607744	0
1199324344234602497	0
1195656373784207361	1
1199344899797053442	0
1195570692596600832	0
1195532534416732161	0
1198097140188188672	1
1194090213687078913	1
1199337409470586881	0
1199301341140705282	0
1195187714221432832	1
1199204506422202368	0
1199032213154734081	1
1195567263904149504	0
1195555961274093568	0
1191614713206935552	1
1199351470774276097	0
1199356876217077761	0
1199322738671968257	0
1200489480488017921	1
1188018360061169665	1
1199350391714041856	0
1190332393883877376	1
1195558806752649216	0
1199749189611249666	1
1199335690842062848	0
1199436937943289857	1
1199179639102402560	0
1195559583286222849	0
1191799138805047297	1
1194444270557487104	1
1195455764388646912	0
1199345997979107331	0
1195579656612827136	0
1187039684112932867	1
1195571735363555330	0
1198716496039559173	1
1195535259758186496	0
1189569281832431622	1
1195568307132227585	0
1190281643468001280	1
1198121416006213632	0
1199341015422783490	0
1195557964880310273	0
1196350403211743233	1
1193792405310525440	1
1199343553685544960	0
1189568893368578048	1
1198365366029897728	0
1195576495437238272	0
1199309019476897792	0
1183004877913493509	1
1187026248884580353	1
1199091727241494537	0
1192563751452643330	1
1199318671304339469	0
1199349966487130117	0
1200451407477985282	1
1199357372185108480	0
1199083239928844288	0
1193660547121717253	1
1187471868082585600	1
1199348573613121543	0
1199354287496859649	0
1195539511209533441	0
1197865908162695173	1
1185672775626833926	1
1199359390253551617	0
1194800108526800896	1
1195558002666954752	0
1195463843553665025	0
1199351707039346694	0
1188573683733991425	1
1197532301367939073	1
1199000753592881152	0
1199350759520780288	0
1199351627666350085	0
1191305117540241410	0
1195156052435705856	1
1201587848966635520	1
1199316865106923524	0
1195012896712998912	1
1187483782162636804	1
1199350708828422145	0
1188944784163004416	1
1198966353237032960	0
1202063556906246145	1
1195104623675297793	1
1199338973619007488	0
1195583906839285760	0
1195569590404886528	0
1186471399797514243	1
1191549939525898240	1
1195566314686992384	0
1189423592171282432	1
1186203921414524929	1
1197574400335319040	0
1199353642731491328	0
1199348481015500800	0
1187866093517295621	1
1199197037809418240	0
1195419618354978816	0
1199357189896454145	0
1199315748986015744	0
1195570674296745984	0
1199336056853630979	0
1199350606953156608	0
1194636263162138625	0
1195568717914157056	0
1192824620707205120	1
1197866163444834304	1
1199228859897368580	0
1195556431967260672	0
1191763530036461569	1
1200593510673592320	1
1190746176846516224	1
1189186258695667714	1
1199340750263046144	0
1199223896609710080	0
1196739585067376641	1
1194096686722899968	1
1187410122429124608	1
1201637775797366785	1
1199353081382625280	0
1193836495892692994	0
1195571818024898560	0
1199031362361188354	1
1193136686395527169	1
1195088227784437772	0
1194085585817948160	1
1195170829203623937	0
1198970492356636674	0
1195547186601299968	0
1192975519249133569	1
1191956424106106880	1
1196448004095520768	1
1199185336087089153	0
1199261720826597377	0
1201903839013724160	1
1199049661924827136	0
1199330738824450048	0
1188547211971330049	1
1199356877706010624	0
1195560087101640704	0
1195574258237345792	0
1198267835195125761	1
1199477167438082055	1
1194313622526128128	1
1186707728565182464	1
1199168358043856896	0
1195524950704230401	0
1195184371864440833	1
1199348074377883649	0
1195564124350111745	0
1195568823027589127	0
1195392433694986241	0
1195523329513406464	0
1197551855376719876	1
1199329139959959552	0
1200013302765670401	1
1201261678941347840	1
1199350754429067264	0
1195576894655279105	0
1195556172142718976	0
1199089578352746496	0
1193898206935035905	1
1199013155063635968	1
1195566942683308032	0
1201340085427306496	1
1195584222116757504	0
1199393695742607361	1
1199329727254814727	0
1195576279610920960	0
1195608858237947904	1
1199331989553213440	0
1199165219525685248	0
1188640951914455041	1
1191625997273223169	1
1195572005363302400	0
1191612090328526848	1
1199175153034366976	0
1199356086907748354	0
1188231163372036096	1
1199008831289749504	0
1199339570615111680	0
1192986097900572674	1
1189611760405364737	1
1201976939751378950	1
1195563745633849346	0
1199357932841971712	0
1199019902192902144	1
1192104475936333837	1
1197087292415983616	1
1185916340432977920	1
1199185085833994241	0
1200488062834245632	1
1195440036185071616	0
1188838653734408193	1
1199097849931280386	0
1199134975410475008	1
1187118752078422016	1
1198985275231391745	1
1197388822910132224	1
1191120792307802114	1
1178704179675590656	0
1199348787824775169	0
1196009156983033861	1
1199246584187240448	0
1199349524772335621	0
1186667180072546304	1
1190087868179369984	1
1188144519965007872	1
1196206514593288195	1
1193587457394167808	1
1199232341228441601	0
1199290151693934592	0
1195534842647044096	0
1199251404449370112	0
1191054120506912769	1
1189620930777141248	1
1195571448720642048	0
1193858824391708672	1
1192976110507700224	1
1194112547286331393	1
1199319636170493952	0
1199348243852742660	0
1199354440832172032	0
1199356824195141632	0
1202784833078013957	1
1201302300804997121	1
1195038587370098688	0
1195077579088310290	1
1195581689604345856	0
1195534772988047361	0
1197571237297508357	1
1196569481373519873	1
1195561465014415360	0
1199344577506758656	0
1195552143287242752	0
1199259273173381120	0
1199821222432792576	1
1186313640955256832	1
1.19747E+18	1
1197847411068211201	1
1194094703555293186	1
1199337032893505536	0
1183755082267009024	1
1193691430411259909	1
1201471332661256192	1
1199216820680581120	0
1194799000647397377	1
1191830327263744000	1
1199331639890984961	0
1195572388928327681	0
1195568678936297472	0
1189573078885552134	1
1187119579023237125	1
1201881304683470854	1
1199351048315555841	0
1199340114565926913	0
1200415828841287681	1
1199350858074472449	0
1196651806560047104	1
1195573811300749313	0
1196209420964892673	1
1195574710676983808	0
1195550215509557248	0
1198023003201822720	1
1199357584609705984	0
1192772876383842304	1
1195547086466371584	0
1198995372619681793	1
1186278318930350080	1
1195442258184720386	0
1194789780241842176	0
1199301818846711809	0
1190623434528698368	1
1199320771622866944	0
1195515053459595264	0
1199351334698287105	0
1195582958284861441	0
1195556586338574336	0
651043858541879296	1
1198518818521391104	0
1192131786857500672	1
1201256522652749824	1
1190845481628258304	1
1188810315934375937	1
1199354133238685698	0
1196913602797690881	1
1199346594400722944	0
1199782657892257793	1
1195572749747441664	0
1199355854505406465	0
1185909211319951360	1
1199355837648687106	0
1187531360006627328	1
1193092201473093632	1
1195568649605505024	0
1195545925898448896	0
1188545442675658755	1
1199340689579892738	0
1195422124804116480	1
1199246779612450816	0
1198577604590215168	1
1194636125756739584	1
1187398888401133568	1
1195229090405421056	0
1195532378829049857	0
1197665322314031105	1
1191294501475762178	1
1199338977653866496	0
1185626023464845312	1
1199763891481448448	1
1191772165424713729	0
1198112681863077888	1
1199123781215801345	0
1199267580453761024	0
1199058190673096707	0
1195565313095602177	0
1195550610738810880	0
1196473760905416709	1
1195569506971729922	0
1192954864042512384	1
1195571046369386497	0
1192538962570752009	1
1199351511660269568	0
1199326692906422272	0
1200477544316899335	1
1188877548962353152	1
1195392120862973963	0
1195075213383176193	1
1199349991694729216	0
1195567556884451328	0
1195517418875052032	0
1201683461892788225	1
1195550146227929089	0
1199340008248754176	0
1188641631332982784	1
1199175399298752514	0
1185545780938997760	1
1195555958228955141	0
1198999006556409857	1
1186386527124889602	1
1195544519866908672	0
1195908935170973696	1
1200169239513927680	1
1186437869981691904	1
1187543926678228993	1
1189003587353010178	1
1199130650273447937	0
1189033702635888640	1
1195573181765050368	0
1194361585789091845	0
1195528432936873984	0
1199122420684271622	0
1193258439260229632	1
1199339134201937921	0
1199340072434225155	0
1195534209940516864	0
1187544203301183488	1
1196447594123321345	1
1195584802163957760	1
1195575348508807168	0
1192845638699905024	1
1192662251754405889	1
1199222240224530432	0
1195563306184040448	0
1189293150889742337	1
1199344374460497922	0
1187608224649879553	1
1195835324020207618	1
1185995074339004428	1
1198790463274307584	1
1187556267855941632	1
1195509934919540738	0
1198891838700060672	1
1201974972631175169	1
1197313584168132608	1
1199351224602124288	0
1195468417622392833	0
1195555860346363909	0
1199359296867373056	0
1134886540847587328	0
1197610636773072899	1
1186443285209858048	1
1202668571928735744	1
1197999841827315713	1
1188844458718027776	1
1202765605046145024	1
1187766498489712640	1
1195200862479667200	1
1196904601112449030	1
1194270312772321280	1
1199165168296644609	0
1191948918348767233	1
1195577421711495168	0
1195574485622984704	0
1199339577921523712	0
1186770012570345473	1
1194862389574815744	1
1195357291375185921	1
1195288698558005248	0
1199201905152389122	1
1190665091609513988	1
1195584611721588742	0
1195402736151547904	0
1199010789744623616	0
1188659224261341185	1
1199397761935798273	1
1199355271010816001	0
1200377972613668866	1
1195565730294403072	0
1195399715229241344	0
1197574069811433472	1
1195561732371972096	0
1191064244113965056	1
1195557407046266880	0
1195016194320822272	0
1197862469928181760	1
1195549436924968961	0
1195557646536974337	0
1195563053158264833	0
1195534592016625664	0
1195102774909964289	0
1195560538757124097	0
1195558845210189825	0
1197285451058601984	1
1197287164205289477	1
1199324453538353153	0
1199332799494447111	0
1201645367072370689	1
1192795218292162561	1
1199339957522849792	0
1193041717269843968	1
1185963307544563715	1
1196049222619062272	1
1184618219778314240	1
1195578830947115008	0
1199349558968348672	0
1194849370983686144	1
1193725139797413888	1
1201291350077050886	1
1199344820059164673	0
1199127632731889665	0
1196733101172387840	1
1199348735190298624	0
1190281071864270851	1
1199178492451139584	0
1195338180335149057	0
1078809063645954048	1
1187524368173338624	1
1198810877325008897	0
1195578682737229824	0
1200539433176428544	1
1194865773585600512	1
1199352563574771712	0
1185671565675028488	1
1199189133387694082	0
1195110199968837634	0
1195177870819086400	0
1200311968437014529	1
1199158497063112704	0
1191891736144105473	1
1195542928677953536	0
1201179707904933888	1
1199354051118301184	0
1192432508207534081	1
1200912999889944581	1
1195558498823655425	0
1196805486907052033	1
1197203436829364224	1
1198325459731337217	1
1195568418071678976	0
1195457959867961349	0
1199340959932137475	0
1187577081925910528	1
1199355011790233601	0
1196464222567157761	1
1195559460212592640	0
1196942803676344322	1
1199343792383389696	0
1195571635601969152	0
1191750987805007872	1
1194765990783049728	1
1199127997569208321	0
1192057334333345792	1
1195573149804326912	0
1199053172188307457	0
1195447905714204672	0
1199349069484843008	0
1199327049388904449	0
1199347325333696513	0
1195557235130294272	0
1193640789932425218	1
1199351360979963904	0
1193515974814785536	1
1198951333002403840	0
1194626770248572928	1
1186761419049635842	1
1198707515544031235	1
1202438489448443904	1
1199349250422902784	0
1201863249551077376	1
1199348795772817410	0
1188484486813470720	1
1199304294974906369	0
1195513203809300482	0
1196161842508451841	1
1189731348203917314	1
1198921738140225537	1
1199478077941846016	1
1199167862037811202	1
1199338339402473472	0
1199338370507259904	0
1194001183385554944	1
1199182582933598209	0
1199355792626978816	0
1200183184454873088	1
1081277365785976832	0
1195560882056523776	0
1188914051117715456	1
1195459975281201152	0
1189734427590565888	1
1196468737051889665	1
1198955538697998336	0
1187001743600693248	1
1195517758256996352	0
1199348878253969408	0
1195440832091807744	0
1195429146672926720	0
1156279813310734336	0
1199341045223288836	0
1195584414475943936	0
1202617767754633216	1
1196126234360631299	1
1195583809409835009	0
1200327343367237632	1
1196472224938631174	1
1189181912415211520	1
1192560422005563392	1
1195555419885842437	0
1195491973949480961	0
1190643622317740032	1
1188947407989628929	1
1199341820292956171	0
1199356543407398912	0
934474092719243265	1
1199340330039906306	0
1198137067525623808	1
1195794474414354434	1
1195571379061456896	0
1195234375727603712	0
1196498405586919426	1
1195419940863516673	0
1195518185614626816	0
1200074232337747968	1
1185930629235593217	1
1191205465956474880	1
1195523702391099392	0
1197967072711589888	1
1187376865536827393	1
1199163317891293186	0
1190725654800732160	1
1187730524229570562	1
1199319319269855233	0
1186502014848491520	1
1195505283231092738	0
1197892889281478656	0
1202350616439332864	1
1195574579244093441	0
1188199057635889152	1
1194617080869507072	1
1195132123449049090	1
1195578766598311937	0
1197280987543146499	1
1197962184531304449	1
1199328932803289091	0
1189620849776705536	1
1188328273824010241	1
1198846218295754752	1
1186373295958056971	1
1195567596298493952	0
1195381154578358272	0
1196405100849356800	0
1196105764127072257	1
1195559084587724800	0
1201621227930030084	1
1193686721474392065	1
1199339363672281091	0
1198716707768086528	0
1199161554303901696	0
1199240994849316866	0
1197946364669370368	1
1195413332246720512	0
1195527763513528320	0
1195540623052431360	0
1199298532789932033	0
1195347963532529664	1
1187877957567680512	1
1186108920651309056	1
1195386049389907968	0
1195566792237867009	0
1195560251086508032	0
1193196189543469057	1
1185764904139022336	1
1195660137303810048	1
1199246810205671424	0
1201594965375291394	1
1187772172636434434	1
1202360813077569536	1
1195555387740770304	0
1195557756767555585	0
1193324230189862913	1
1201085371972489218	1
1196491007354736640	1
1201519734300323842	1
1167996896935366656	0
1201092380243443712	1
1199347171918630914	0
1198997161947664385	0
1199341991819018240	0
1189675164256083969	1
1195459373264523275	0
1195564226431066112	0
1188518012078510082	1
1199331951750066176	0
1196930741420081157	1
1186195695067389952	1
1200606394061164545	1
1200546216389595138	1
1199341558346088451	0
1191790504075255809	1
1199307228802617344	0
1199344576772730881	0
1199347595711090689	0
1199277457100046336	0
1201264548235415554	1
1197260161213186049	1
1195584967184658432	0
1199325769484374016	0
1191885366770442240	1
1189198502770790400	1
1198622787155288065	1
1201854664897159175	1
1199341217487523843	0
1192260380342382592	1
1199196632476196865	0
1200935391127310337	1
1199058435016478721	1
1193991726043545600	1
1195212236999933958	0
1198285630872150018	0
1196677877212864512	1
1195557065957052416	0
1195145335833792512	0
1199132144221732867	1
1199343513353084929	0
1195450272090222593	0
1198965104852832256	0
1199354234422075394	0
1187145269185581056	1
1201158481153286144	1
1187801084900757504	1
1199357527240011777	0
1197545393493618690	1
1199353480047140864	0
1199340823680184327	0
1195416238517825537	0
1195572896162308098	0
1199354407621734401	0
1195549626818027520	0
1188638720402046976	1
1195528703494754305	0
1202330628194263043	1
1188230973319766021	1
1195557562957139973	0
1195495245925896192	0
1196553211097894912	1
1183095728945557504	0
789322020836155392	1
1195562634512412672	0
1199082321191804930	0
1197129813460475904	1
1199342873293934596	0
1198740034788233253	0
1198338447133609984	0
1199041062909538310	0
1199352221789556736	0
1199349067538673664	0
1198282667407609857	1
1199344285927129088	0
1199268329787215872	0
1199345332208852995	0
1195549505866862592	0
1199004201579249664	1
1195557639658393600	0
1199351452080201730	0
1195555541730217984	0
1189908055938535424	1
1187326059487924229	1
1195544677862105088	0
1186246291480875009	1
1199192829223829504	0
1187248570124132352	1
1199330829673156610	0
1195563063069552640	0
1192085038885752832	1
1191668693450625024	1
1199316148086595584	0
1188044677112451075	1
1198682142139547648	1
1202191069087059969	1
1199355480675471360	0
1195999430358392832	1
1195002622974914565	1
1197692217663602689	1
1194351429957361670	1
1195429363577049088	0
1200089596706664448	1
1195075306933108739	1
1195198138052595712	1
1185453904206712832	1
1197423360260657152	1
1188633358252826624	1
1199342157624012802	0
1199501346354782208	1
1189255085525782528	1
1188623950743588866	1
1187635881387143168	1
1188887618437599233	1
1199170087862833155	0
1187837019554119680	1
1187148452129656832	0
1195571034595790853	0
1199337923377655808	0
1188955932899700736	1
1199067554448396292	1
1192534146465140736	1
1194984467238133765	0
1200467028022308866	1
1202416639930699784	1
1195394923182350336	0
1198719315589160960	1
1194360236208820225	1
1198610485572198400	0
1194692698608996354	1
1200545428909035520	1
1199349738442612736	0
1198491591880708097	1
1199341653066043397	0
1185675807131406337	1
1195204025114718210	0
1195572722392190977	0
1199332077310795778	0
1199340947458281473	0
1198992101297528832	0
1191892602255298563	1
1202126818633015296	1
1195568328401666049	0
1194571829249216514	0
1193915209758339072	1
1197459301692051456	1
1192562404049268736	1
1199731365421420544	1
1201598718492979210	1
1195544747185704961	0
1199729097750003712	1
1195866234501451779	1
1199349055991754753	0
1195554828488970241	0
1190364477880975361	1
1189398200781684736	1
1199758412906745859	1
1191027945466421248	1
1198834424277811200	1
1199355663824150528	0
1197653174644924417	1
1188523604415262721	1
1201946212196397059	1
1195078241834409984	1
1199800122470752256	1
1195564647765569537	0
1201939165924990976	1
1186280955549487108	1
1199260424467832832	0
1199013825686556672	0
1186421662071296000	1
1195332128763977728	0
1199355100550107136	0
1198095780004786176	1
1199177167856377857	0
1197198563102429184	1
1195566400091410432	0
1199335292953432065	0
1196595799674671105	1
1195537387654275072	0
1199342370220736513	0
1195567034353905664	0
1185711048990642176	1
1199346255484215298	0
1195582855591579649	0
1191084462513278977	1
1195578964229660672	0
1195486097570025472	0
1195625624557109248	1
1192159076744146946	1
1195546936394178561	0
1201313540403027968	1
1199223592728367104	0
1199341572124315648	0
1193257025477718021	1
1199214783985332225	0
1199095470615932928	1
1188558967217242117	1
1195540697954127873	0
1199347385022828547	0
1201961138164051974	1
1189252715756609537	1
1199342651327148039	0
1199135926955466753	1
1193380215738839040	1
1196148172181168130	1
1199340945415663617	0
1197277744360353794	1
1202344441924571136	1
1188657791910731778	1
1199352150335348736	0
1199315227797598210	0
1191519610543202311	1
1198565149117943808	1
1195198248056700928	0
1199352023457521664	0
1195427188562153472	0
1196618320658784257	1
1188646673330950145	1
1195200277462310912	1
1186468003325661184	1
1199345283861106694	0
1194922462359642112	0
1191048787327885312	1
1202590950285070336	1
1191406230583042049	1
1195584283223547905	0
1202037503366033409	1
1199231069389758464	0
1195527748585951234	0
1199335612290981888	0
1201656910644219905	1
1191811202730643460	1
1199316627587784706	0
1199215260021870592	0
1195577467441831937	0
1196459997561049088	1
1192448237904547841	1
1190857407552983040	1
1186755004352339968	1
1195569610726100994	0
1199118883380219904	0
1199339712462409728	0
1192639075855015936	1
1199358108558082050	0
1199336275590860802	0
1195693106580066305	1
1195541637444841478	0
1195503055984308224	0
1198310625153208321	1
1186755535418212352	1
1195568794300604416	0
1192215370834182146	1
